query_id,query,product_id,esci_label,relevance
Q000585,cheap portable monitor,B0015763,2,1
Q000585,cheap portable monitor,B0008844,0,0
Q000585,cheap portable monitor,B0004384,0,0
Q000585,cheap portable monitor,B0003198,0,0
Q000585,cheap portable monitor,B0018246,0,0
Q000585,cheap portable monitor,B0000640,0,0
Q000585,cheap portable monitor,B0000579,0,0
Q000585,cheap portable monitor,B0019759,0,0
Q000585,cheap portable monitor,B0001096,0,0
Q000585,cheap portable monitor,B0017220,0,0
Q000585,cheap portable monitor,B0000925,0,0
Q000585,cheap portable monitor,B0008999,0,0
Q000585,cheap portable monitor,B0006452,0,0
Q000586,professional portable monitor,B0002813,0,0
Q000586,professional portable monitor,B0012947,0,0
Q000586,professional portable monitor,B0019717,0,0
Q000586,professional portable monitor,B0010904,0,0
Q000586,professional portable monitor,B0004437,0,0
Q000586,professional portable monitor,B0004296,0,0
Q000586,professional portable monitor,B0015811,0,0
Q000586,professional portable monitor,B0014956,0,0
Q000586,professional portable monitor,B0018147,0,0
Q000586,professional portable monitor,B0018934,0,0
Q000586,professional portable monitor,B0016602,0,0
Q000586,professional portable monitor,B0017679,0,0
Q000586,professional portable monitor,B0000549,1,1
Q000586,professional portable monitor,B0001214,0,0
Q000586,professional portable monitor,B0016680,2,1
Q000586,professional portable monitor,B0011390,0,0
Q000586,professional portable monitor,B0019513,0,0
Q000586,professional portable monitor,B0001378,0,0
Q000586,professional portable monitor,B0018963,2,1
Q000586,professional portable monitor,B0019055,0,0
Q000586,professional portable monitor,B0007563,0,0
Q000586,professional portable monitor,B0006007,1,1
Q000586,professional portable monitor,B0004329,0,0
Q000586,professional portable monitor,B0007960,0,0
Q000586,professional portable monitor,B0016631,1,1
Q000586,professional portable monitor,B0007914,0,0
Q000586,professional portable monitor,B0001976,1,1
Q000586,professional portable monitor,B0013333,0,0
Q000586,professional portable monitor,B0018819,0,0
Q000586,professional portable monitor,B0010657,0,0
Q000586,professional portable monitor,B0012224,0,0
Q000586,professional portable monitor,B0008048,0,0
Q000586,professional portable monitor,B0003120,0,0
Q000586,professional portable monitor,B0014599,0,0
Q000586,professional portable monitor,B0002349,0,0
Q000586,professional portable monitor,B0008945,2,1
Q000586,professional portable monitor,B0019907,1,1
Q000586,professional portable monitor,B0015500,0,0
Q000586,professional portable monitor,B0012912,2,1
Q000586,professional portable monitor,B0012653,0,0
Q000587,best portable monitor,B0000694,0,0
Q000587,best portable monitor,B0006241,0,0
Q000587,best portable monitor,B0000248,0,0
Q000587,best portable monitor,B0008261,0,0
Q000587,best portable monitor,B0003587,0,0
Q000587,best portable monitor,B0002173,0,0
Q000587,best portable monitor,B0004192,0,0
Q000587,best portable monitor,B0005094,0,0
Q000587,best portable monitor,B0013841,0,0
Q000587,best portable monitor,B0008045,0,0
Q000587,best portable monitor,B0013903,0,0
Q000587,best portable monitor,B0005449,0,0
Q000587,best portable monitor,B0005829,0,0
Q000587,best portable monitor,B0018453,0,0
Q000587,best portable monitor,B0013493,0,0
Q000587,best portable monitor,B0013195,0,0
Q000587,best portable monitor,B0014654,0,0
Q000587,best portable monitor,B0006276,0,0
Q000587,best portable monitor,B0017621,0,0
Q000587,best portable monitor,B0008359,2,1
Q000587,best portable monitor,B0017284,2,1
Q000587,best portable monitor,B0016039,0,0
Q000587,best portable monitor,B0013262,1,1
Q000587,best portable monitor,B0004305,0,0
Q000587,best portable monitor,B0003741,1,1
Q000587,best portable monitor,B0008004,0,0
Q000587,best portable monitor,B0016225,0,0
Q000587,best portable monitor,B0017689,0,0
Q000587,best portable monitor,B0015934,0,0
Q000587,best portable monitor,B0004618,0,0
Q000587,best portable monitor,B0015434,0,0
Q000587,best portable monitor,B0009789,0,0
Q000587,best portable monitor,B0000193,0,0
Q000587,best portable monitor,B0019066,0,0
Q000587,best portable monitor,B0006677,0,0
Q000587,best portable monitor,B0005938,0,0
Q000587,best portable monitor,B0012713,0,0
Q000587,best portable monitor,B0003801,1,1
Q000587,best portable monitor,B0003200,0,0
Q000587,best portable monitor,B0002684,0,0
Q000587,best portable monitor,B0006868,0,0
Q000587,best portable monitor,B0005705,0,0
Q000587,best portable monitor,B0015760,0,0
Q000587,best portable monitor,B0018294,0,0
Q000587,best portable monitor,B0010253,1,1
Q000587,best portable monitor,B0012219,0,0
Q000587,best portable monitor,B0004233,0,0
Q000587,best portable monitor,B0019366,0,0
Q000588,cheap portable monitor,B0004476,0,0
Q000588,cheap portable monitor,B0007977,2,1
Q000588,cheap portable monitor,B0013909,0,0
Q000588,cheap portable monitor,B0019782,0,0
Q000588,cheap portable monitor,B0005764,0,0
Q000588,cheap portable monitor,B0016068,1,1
Q000588,cheap portable monitor,B0017363,2,1
Q000588,cheap portable monitor,B0019826,0,0
Q000588,cheap portable monitor,B0012250,0,0
Q000588,cheap portable monitor,B0013111,0,0
Q000588,cheap portable monitor,B0016923,0,0
Q000588,cheap portable monitor,B0004560,0,0
Q000588,cheap portable monitor,B0014447,0,0
Q000588,cheap portable monitor,B0007785,0,0
Q000588,cheap portable monitor,B0008883,0,0
Q000588,cheap portable monitor,B0012153,0,0
Q000588,cheap portable monitor,B0017790,0,0
Q000588,cheap portable monitor,B0012944,0,0
Q000588,cheap portable monitor,B0019733,0,0
Q000588,cheap portable monitor,B0004690,0,0
Q000588,cheap portable monitor,B0016399,0,0
Q000588,cheap portable monitor,B0011804,0,0
Q000588,cheap portable monitor,B0007314,0,0
Q000588,cheap portable monitor,B0003998,0,0
Q000588,cheap portable monitor,B0002500,0,0
Q000588,cheap portable monitor,B0002068,0,0
Q000588,cheap portable monitor,B0018066,0,0
Q000588,cheap portable monitor,B0000529,0,0
Q000588,cheap portable monitor,B0002897,2,1
Q000588,cheap portable monitor,B0016307,0,0
Q000588,cheap portable monitor,B0015122,0,0
Q000588,cheap portable monitor,B0017063,0,0
Q000588,cheap portable monitor,B0016625,1,1
Q000589,professional portable monitor,B0009959,1,1
Q000589,professional portable monitor,B0003535,1,1
Q000589,professional portable monitor,B0000179,1,1
Q000589,professional portable monitor,B0012198,0,0
Q000589,professional portable monitor,B0009135,0,0
Q000589,professional portable monitor,B0011070,2,1
Q000589,professional portable monitor,B0002519,0,0
Q000589,professional portable monitor,B0013160,0,0
Q000589,professional portable monitor,B0003306,0,0
Q000589,professional portable monitor,B0000260,0,0
Q000589,professional portable monitor,B0001873,1,1
Q000589,professional portable monitor,B0019828,0,0
Q000589,professional portable monitor,B0007174,2,1
Q000589,professional portable monitor,B0002737,0,0
Q000589,professional portable monitor,B0016205,0,0
Q000589,professional portable monitor,B0016671,0,0
Q000589,professional portable monitor,B0010974,1,1
Q000589,professional portable monitor,B0005377,0,0
Q000589,professional portable monitor,B0014810,0,0
Q000589,professional portable monitor,B0018087,0,0
Q000589,professional portable monitor,B0018622,0,0
Q000589,professional portable monitor,B0004466,0,0
Q000589,professional portable monitor,B0001209,1,1
Q000589,professional portable monitor,B0008843,0,0
Q000589,professional portable monitor,B0019216,1,1
Q000589,professional portable monitor,B0000561,0,0
Q000589,professional portable monitor,B0011781,1,1
Q000589,professional portable monitor,B0015644,0,0
Q000589,professional portable monitor,B0010034,0,0
Q000589,professional portable monitor,B0009711,0,0
Q000589,professional portable monitor,B0009645,0,0
Q000589,professional portable monitor,B0017289,0,0
Q000589,professional portable monitor,B0018082,1,1
Q000589,professional portable monitor,B0017281,2,1
Q000589,professional portable monitor,B0000958,0,0
Q000589,professional portable monitor,B0016797,0,0
Q000589,professional portable monitor,B0000246,1,1
Q000589,professional portable monitor,B0005909,0,0
Q000589,professional portable monitor,B0019428,0,0
Q000589,professional portable monitor,B0008035,0,0
Q000590,best portable monitor,B0000544,0,0
Q000590,best portable monitor,B0010657,0,0
Q000590,best portable monitor,B0002545,0,0
Q000590,best portable monitor,B0016021,0,0
Q000590,best portable monitor,B0013761,0,0
Q000590,best portable monitor,B0005564,0,0
Q000590,best portable monitor,B0019286,0,0
Q000590,best portable monitor,B0004908,0,0
Q000590,best portable monitor,B0016287,0,0
Q000590,best portable monitor,B0017479,0,0
Q000590,best portable monitor,B0008021,0,0
Q000590,best portable monitor,B0000078,0,0
Q000590,best portable monitor,B0009631,0,0
Q000590,best portable monitor,B0008377,0,0
Q000590,best portable monitor,B0016388,0,0
Q000590,best portable monitor,B0018396,0,0
Q000590,best portable monitor,B0000865,0,0
Q000590,best portable monitor,B0008093,0,0
Q000590,best portable monitor,B0012574,0,0
Q000590,best portable monitor,B0011740,0,0
Q000590,best portable monitor,B0008587,0,0
Q000590,best portable monitor,B0010242,0,0
Q000590,best portable monitor,B0016651,0,0
Q000590,best portable monitor,B0016489,0,0
Q000590,best portable monitor,B0001494,0,0
Q000590,best portable monitor,B0004814,0,0
Q000590,best portable monitor,B0008109,1,1
Q000590,best portable monitor,B0012329,0,0
Q000590,best portable monitor,B0000275,1,1
Q000590,best portable monitor,B0011990,1,1
Q000590,best portable monitor,B0005728,0,0
Q000590,best portable monitor,B0010240,0,0
Q000590,best portable monitor,B0014783,2,1
Q000590,best portable monitor,B0018093,0,0
Q000590,best portable monitor,B0016688,0,0
Q000591,cheap portable monitor,B0012353,1,1
Q000591,cheap portable monitor,B0015177,0,0
Q000591,cheap portable monitor,B0013169,0,0
Q000591,cheap portable monitor,B0000364,0,0
Q000591,cheap portable monitor,B0005969,0,0
Q000591,cheap portable monitor,B0015239,0,0
Q000591,cheap portable monitor,B0007721,0,0
Q000591,cheap portable monitor,B0003061,0,0
Q000591,cheap portable monitor,B0018663,0,0
Q000591,cheap portable monitor,B0003594,0,0
Q000591,cheap portable monitor,B0013042,0,0
Q000591,cheap portable monitor,B0009253,0,0
Q000591,cheap portable monitor,B0010044,0,0
Q000591,cheap portable monitor,B0009583,2,1
Q000591,cheap portable monitor,B0015820,2,1
Q000591,cheap portable monitor,B0004988,0,0
Q000591,cheap portable monitor,B0009564,0,0
Q000591,cheap portable monitor,B0008711,0,0
Q000591,cheap portable monitor,B0006098,0,0
Q000591,cheap portable monitor,B0001586,2,1
Q000591,cheap portable monitor,B0006264,0,0
Q000591,cheap portable monitor,B0011636,0,0
Q000591,cheap portable monitor,B0000659,0,0
Q000591,cheap portable monitor,B0005200,0,0
Q000591,cheap portable monitor,B0003189,0,0
Q000591,cheap portable monitor,B0019727,0,0
Q000591,cheap portable monitor,B0006509,0,0
Q000591,cheap portable monitor,B0003947,2,1
Q000591,cheap portable monitor,B0003926,1,1
Q000591,cheap portable monitor,B0015279,0,0
Q000591,cheap portable monitor,B0008582,0,0
Q000591,cheap portable monitor,B0005301,0,0
Q000591,cheap portable monitor,B0007095,0,0
Q000591,cheap portable monitor,B0014691,0,0
Q000591,cheap portable monitor,B0000403,0,0
Q000591,cheap portable monitor,B0009497,0,0
Q000591,cheap portable monitor,B0000369,0,0
Q000591,cheap portable monitor,B0001255,0,0
Q000591,cheap portable monitor,B0019371,0,0
Q000591,cheap portable monitor,B0007133,0,0
Q000591,cheap portable monitor,B0000697,0,0
Q000591,cheap portable monitor,B0005731,0,0
Q000591,cheap portable monitor,B0014246,1,1
Q000591,cheap portable monitor,B0008691,0,0
Q000591,cheap portable monitor,B0018352,0,0
Q000592,professional portable monitor,B0000939,0,0
Q000592,professional portable monitor,B0007062,1,1
Q000592,professional portable monitor,B0010156,0,0
Q000592,professional portable monitor,B0001320,0,0
Q000592,professional portable monitor,B0012936,0,0
Q000592,professional portable monitor,B0005041,0,0
Q000592,professional portable monitor,B0003754,0,0
Q000592,professional portable monitor,B0013732,0,0
Q000592,professional portable monitor,B0002630,0,0
Q000592,professional portable monitor,B0005813,2,1
Q000592,professional portable monitor,B0018641,0,0
Q000592,professional portable monitor,B0003340,1,1
Q000592,professional portable monitor,B0002674,0,0
Q000592,professional portable monitor,B0008483,1,1
Q000592,professional portable monitor,B0002208,0,0
Q000592,professional portable monitor,B0019135,0,0
Q000592,professional portable monitor,B0004855,1,1
Q000592,professional portable monitor,B0004223,0,0
Q000592,professional portable monitor,B0001644,0,0
Q000592,professional portable monitor,B0017648,0,0
Q000592,professional portable monitor,B0017478,0,0
Q000592,professional portable monitor,B0013287,0,0
Q000592,professional portable monitor,B0018490,0,0
Q000592,professional portable monitor,B0016750,0,0
Q000592,professional portable monitor,B0016373,0,0
Q000592,professional portable monitor,B0019382,0,0
Q000592,professional portable monitor,B0004257,0,0
Q000592,professional portable monitor,B0004641,2,1
Q000592,professional portable monitor,B0006734,0,0
Q000592,professional portable monitor,B0009409,0,0
Q000592,professional portable monitor,B0018307,0,0
Q000592,professional portable monitor,B0019098,0,0
Q000592,professional portable monitor,B0001582,0,0
Q000592,professional portable monitor,B0016290,2,1
Q000592,professional portable monitor,B0003284,0,0
Q000592,professional portable monitor,B0017139,0,0
Q000592,professional portable monitor,B0002123,0,0
Q000592,professional portable monitor,B0019812,0,0
Q000592,professional portable monitor,B0004068,0,0
Q000592,professional portable monitor,B0014192,0,0
Q000592,professional portable monitor,B0017702,0,0
Q000592,professional portable monitor,B0011094,1,1
Q000592,professional portable monitor,B0002599,0,0
Q000592,professional portable monitor,B0007165,0,0
Q000592,professional portable monitor,B0004831,0,0
Q000593,best portable monitor,B0001203,0,0
Q000593,best portable monitor,B0006766,0,0
Q000593,best portable monitor,B0015572,0,0
Q000593,best portable monitor,B0008510,0,0
Q000593,best portable monitor,B0015055,0,0
Q000593,best portable monitor,B0005872,0,0
Q000593,best portable monitor,B0009063,0,0
Q000593,best portable monitor,B0015795,0,0
Q000593,best portable monitor,B0018364,0,0
Q000593,best portable monitor,B0007209,2,1
Q000593,best portable monitor,B0017054,0,0
Q000593,best portable monitor,B0017910,0,0
Q000593,best portable monitor,B0013555,0,0
Q000593,best portable monitor,B0017244,0,0
Q000593,best portable monitor,B0016167,0,0
Q000593,best portable monitor,B0007767,0,0
Q000593,best portable monitor,B0017835,0,0
Q000593,best portable monitor,B0017194,0,0
Q000593,best portable monitor,B0017450,0,0
Q000593,best portable monitor,B0016931,0,0
Q000593,best portable monitor,B0017856,0,0
Q000593,best portable monitor,B0007051,0,0
Q000593,best portable monitor,B0004869,0,0
Q000593,best portable monitor,B0012910,0,0
Q000593,best portable monitor,B0008598,0,0
Q000593,best portable monitor,B0014552,0,0
Q000593,best portable monitor,B0016211,0,0
Q000593,best portable monitor,B0015383,0,0
Q000593,best portable monitor,B0016212,0,0
Q000593,best portable monitor,B0014108,0,0
Q000593,best portable monitor,B0016394,0,0
Q000593,best portable monitor,B0008450,0,0
Q000593,best portable monitor,B0008066,0,0
Q000593,best portable monitor,B0019571,0,0
Q000593,best portable monitor,B0016995,0,0
Q000593,best portable monitor,B0001517,0,0
Q000593,best portable monitor,B0005359,0,0
Q000594,cheap portable monitor,B0009274,0,0
Q000594,cheap portable monitor,B0019086,0,0
Q000594,cheap portable monitor,B0004737,2,1
Q000594,cheap portable monitor,B0016675,0,0
Q000594,cheap portable monitor,B0006170,0,0
Q000594,cheap portable monitor,B0001954,0,0
Q000594,cheap portable monitor,B0007498,0,0
Q000594,cheap portable monitor,B0015776,1,1
Q000594,cheap portable monitor,B0010099,0,0
Q000594,cheap portable monitor,B0018724,0,0
Q000594,cheap portable monitor,B0011178,0,0
Q000594,cheap portable monitor,B0012660,0,0
Q000594,cheap portable monitor,B0013395,0,0
Q000594,cheap portable monitor,B0000996,0,0
Q000594,cheap portable monitor,B0016498,0,0
Q000594,cheap portable monitor,B0011359,0,0
Q000594,cheap portable monitor,B0013694,0,0
Q000594,cheap portable monitor,B0000988,1,1
Q000594,cheap portable monitor,B0012767,0,0
Q000594,cheap portable monitor,B0016047,0,0
Q000594,cheap portable monitor,B0001815,2,1
Q000594,cheap portable monitor,B0000750,0,0
Q000594,cheap portable monitor,B0018844,0,0
Q000594,cheap portable monitor,B0003397,0,0
Q000594,cheap portable monitor,B0000064,0,0
Q000594,cheap portable monitor,B0018937,0,0
Q000594,cheap portable monitor,B0007141,0,0
Q000594,cheap portable monitor,B0000680,0,0
Q000594,cheap portable monitor,B0006030,0,0
Q000594,cheap portable monitor,B0003205,0,0
Q000594,cheap portable monitor,B0001194,0,0
Q000594,cheap portable monitor,B0016321,0,0
Q000594,cheap portable monitor,B0017573,0,0
Q000594,cheap portable monitor,B0010520,0,0
Q000594,cheap portable monitor,B0018409,0,0
Q000594,cheap portable monitor,B0010825,0,0
Q000594,cheap portable monitor,B0001665,0,0
Q000594,cheap portable monitor,B0015535,0,0
Q000594,cheap portable monitor,B0017957,0,0
Q000594,cheap portable monitor,B0012936,0,0
Q000594,cheap portable monitor,B0008151,2,1
Q000594,cheap portable monitor,B0004302,0,0
Q000594,cheap portable monitor,B0019904,0,0
Q000594,cheap portable monitor,B0013101,0,0
Q000594,cheap portable monitor,B0008233,0,0
Q000594,cheap portable monitor,B0013958,0,0
Q000594,cheap portable monitor,B0007117,2,1
Q000594,cheap portable monitor,B0017668,0,0
Q000595,professional portable monitor,B0001574,0,0
Q000595,professional portable monitor,B0006107,0,0
Q000595,professional portable monitor,B0015604,0,0
Q000595,professional portable monitor,B0012830,0,0
Q000595,professional portable monitor,B0005351,0,0
Q000595,professional portable monitor,B0018672,0,0
Q000595,professional portable monitor,B0003729,0,0
Q000595,professional portable monitor,B0009802,0,0
Q000595,professional portable monitor,B0007318,0,0
Q000595,professional portable monitor,B0013313,1,1
Q000595,professional portable monitor,B0011276,0,0
Q000595,professional portable monitor,B0000997,0,0
Q000595,professional portable monitor,B0007502,0,0
Q000595,professional portable monitor,B0012015,0,0
Q000595,professional portable monitor,B0006776,0,0
Q000595,professional portable monitor,B0001052,0,0
Q000595,professional portable monitor,B0002555,0,0
Q000595,professional portable monitor,B0002065,0,0
Q000595,professional portable monitor,B0006727,0,0
Q000595,professional portable monitor,B0002794,0,0
Q000595,professional portable monitor,B0016615,0,0
Q000595,professional portable monitor,B0007050,0,0
Q000595,professional portable monitor,B0008126,0,0
Q000595,professional portable monitor,B0019645,0,0
Q000595,professional portable monitor,B0001408,0,0
Q000595,professional portable monitor,B0019335,0,0
Q000595,professional portable monitor,B0007704,0,0
Q000595,professional portable monitor,B0006718,1,1
Q000595,professional portable monitor,B0004795,0,0
Q000595,professional portable monitor,B0009426,0,0
Q000595,professional portable monitor,B0001461,2,1
Q000595,professional portable monitor,B0011386,0,0
Q000595,professional portable monitor,B0001218,0,0
Q000595,professional portable monitor,B0015487,0,0
Q000595,professional portable monitor,B0014547,0,0
Q000596,best portable monitor,B0010357,0,0
Q000596,best portable monitor,B0010799,2,1
Q000596,best portable monitor,B0009870,0,0
Q000596,best portable monitor,B0017754,1,1
Q000596,best portable monitor,B0017266,1,1
Q000596,best portable monitor,B0007317,0,0
Q000596,best portable monitor,B0016206,0,0
Q000596,best portable monitor,B0001672,0,0
Q000596,best portable monitor,B0005878,0,0
Q000596,best portable monitor,B0014940,0,0
Q000596,best portable monitor,B0002558,0,0
Q000596,best portable monitor,B0004229,1,1
Q000596,best portable monitor,B0000577,0,0
Q000596,best portable monitor,B0008117,0,0
Q000596,best portable monitor,B0015554,0,0
Q000596,best portable monitor,B0001374,0,0
Q000596,best portable monitor,B0001636,0,0
Q000596,best portable monitor,B0007114,0,0
Q000596,best portable monitor,B0009106,2,1
Q000596,best portable monitor,B0004401,0,0
Q000596,best portable monitor,B0005457,1,1
Q000596,best portable monitor,B0006779,2,1
Q000596,best portable monitor,B0019034,0,0
Q000596,best portable monitor,B0004315,0,0
Q000596,best portable monitor,B0013447,0,0
Q000596,best portable monitor,B0008006,0,0
Q000596,best portable monitor,B0014698,0,0
Q000596,best portable monitor,B0012026,0,0
Q000596,best portable monitor,B0009926,1,1
Q000596,best portable monitor,B0016400,0,0
Q000596,best portable monitor,B0007224,0,0
Q000596,best portable monitor,B0012716,0,0
Q000596,best portable monitor,B0008218,0,0
Q000596,best portable monitor,B0002878,0,0
Q000596,best portable monitor,B0014361,0,0
Q000596,best portable monitor,B0014564,2,1
Q000597,cheap portable monitor,B0007856,0,0
Q000597,cheap portable monitor,B0010046,0,0
Q000597,cheap portable monitor,B0005300,0,0
Q000597,cheap portable monitor,B0001228,0,0
Q000597,cheap portable monitor,B0002284,2,1
Q000597,cheap portable monitor,B0000497,0,0
Q000597,cheap portable monitor,B0002306,2,1
Q000597,cheap portable monitor,B0007073,0,0
Q000597,cheap portable monitor,B0013471,0,0
Q000597,cheap portable monitor,B0017403,0,0
Q000597,cheap portable monitor,B0019400,0,0
Q000597,cheap portable monitor,B0001334,0,0
Q000597,cheap portable monitor,B0009174,0,0
Q000597,cheap portable monitor,B0014553,0,0
Q000597,cheap portable monitor,B0002448,0,0
Q000597,cheap portable monitor,B0010225,1,1
Q000597,cheap portable monitor,B0008647,1,1
Q000597,cheap portable monitor,B0015712,0,0
Q000597,cheap portable monitor,B0005847,0,0
Q000597,cheap portable monitor,B0015072,0,0
Q000597,cheap portable monitor,B0019646,0,0
Q000597,cheap portable monitor,B0001634,1,1
Q000597,cheap portable monitor,B0007013,0,0
Q000597,cheap portable monitor,B0005980,0,0
Q000597,cheap portable monitor,B0016830,0,0
Q000597,cheap portable monitor,B0012117,0,0
Q000597,cheap portable monitor,B0006206,0,0
Q000597,cheap portable monitor,B0010209,0,0
Q000597,cheap portable monitor,B0000313,0,0
Q000597,cheap portable monitor,B0010890,0,0
Q000597,cheap portable monitor,B0004041,1,1
Q000597,cheap portable monitor,B0005657,0,0
Q000597,cheap portable monitor,B0003990,0,0
Q000597,cheap portable monitor,B0002723,0,0
Q000597,cheap portable monitor,B0005500,0,0
Q000597,cheap portable monitor,B0015332,0,0
Q000597,cheap portable monitor,B0004845,0,0
Q000598,professional portable monitor,B0018069,0,0
Q000598,professional portable monitor,B0019713,0,0
Q000598,professional portable monitor,B0013045,1,1
Q000598,professional portable monitor,B0018598,0,0
Q000598,professional portable monitor,B0017888,0,0
Q000598,professional portable monitor,B0001930,0,0
Q000598,professional portable monitor,B0013575,0,0
Q000598,professional portable monitor,B0013683,0,0
Q000598,professional portable monitor,B0018348,0,0
Q000598,professional portable monitor,B0015346,1,1
Q000598,professional portable monitor,B0016211,0,0
Q000598,professional portable monitor,B0006928,0,0
Q000598,professional portable monitor,B0011320,0,0
Q000598,professional portable monitor,B0016101,0,0
Q000598,professional portable monitor,B0009008,0,0
Q000598,professional portable monitor,B0010672,0,0
Q000598,professional portable monitor,B0008148,0,0
Q000598,professional portable monitor,B0002554,1,1
Q000598,professional portable monitor,B0011281,1,1
Q000598,professional portable monitor,B0010194,0,0
Q000598,professional portable monitor,B0004602,1,1
Q000598,professional portable monitor,B0011944,0,0
Q000598,professional portable monitor,B0013347,0,0
Q000598,professional portable monitor,B0003136,0,0
Q000598,professional portable monitor,B0019904,0,0
Q000598,professional portable monitor,B0006063,0,0
Q000598,professional portable monitor,B0011866,0,0
Q000598,professional portable monitor,B0007788,0,0
Q000598,professional portable monitor,B0014152,0,0
Q000598,professional portable monitor,B0002082,0,0
Q000598,professional portable monitor,B0001270,0,0
Q000598,professional portable monitor,B0015292,0,0
Q000598,professional portable monitor,B0013846,1,1
Q000598,professional portable monitor,B0007438,0,0
Q000598,professional portable monitor,B0006355,0,0
Q000598,professional portable monitor,B0014491,1,1
Q000598,professional portable monitor,B0007490,0,0
Q000598,professional portable monitor,B0003428,0,0
Q000598,professional portable monitor,B0010116,0,0
Q000598,professional portable monitor,B0000884,0,0
Q000598,professional portable monitor,B0017345,0,0
Q000599,best portable monitor,B0009954,0,0
Q000599,best portable monitor,B0000242,1,1
Q000599,best portable monitor,B0017100,0,0
Q000599,best portable monitor,B0016636,0,0
Q000599,best portable monitor,B0009726,0,0
Q000599,best portable monitor,B0008877,0,0
Q000599,best portable monitor,B0012085,0,0
Q000599,best portable monitor,B0009383,0,0
Q000599,best portable monitor,B0006129,0,0
Q000599,best portable monitor,B0000358,0,0
Q000599,best portable monitor,B0007183,0,0
Q000599,best portable monitor,B0018999,0,0
Q000599,best portable monitor,B0003142,0,0
Q000599,best portable monitor,B0018659,0,0
Q000599,best portable monitor,B0000762,0,0
Q000599,best portable monitor,B0018178,0,0
Q000599,best portable monitor,B0018480,0,0
Q000599,best portable monitor,B0015576,0,0
Q000599,best portable monitor,B0013408,0,0
Q000599,best portable monitor,B0016405,0,0
Q000599,best portable monitor,B0005275,0,0
Q000599,best portable monitor,B0009157,2,1
Q000599,best portable monitor,B0005312,0,0
Q000599,best portable monitor,B0014948,0,0
Q000599,best portable monitor,B0007545,0,0
Q000599,best portable monitor,B0012478,0,0
Q000599,best portable monitor,B0007064,1,1
Q000599,best portable monitor,B0007511,2,1
Q000599,best portable monitor,B0005208,0,0
Q000599,best portable monitor,B0010168,0,0
Q000600,cheap portable monitor,B0007683,1,1
Q000600,cheap portable monitor,B0006366,0,0
Q000600,cheap portable monitor,B0003350,0,0
Q000600,cheap portable monitor,B0016739,0,0
Q000600,cheap portable monitor,B0018284,0,0
Q000600,cheap portable monitor,B0013094,0,0
Q000600,cheap portable monitor,B0003752,0,0
Q000600,cheap portable monitor,B0003761,0,0
Q000600,cheap portable monitor,B0018911,0,0
Q000600,cheap portable monitor,B0003792,0,0
Q000600,cheap portable monitor,B0008124,0,0
Q000600,cheap portable monitor,B0019973,0,0
Q000600,cheap portable monitor,B0003985,0,0
Q000600,cheap portable monitor,B0003194,0,0
Q000600,cheap portable monitor,B0017351,0,0
Q000600,cheap portable monitor,B0010047,0,0
Q000600,cheap portable monitor,B0018008,0,0
Q000600,cheap portable monitor,B0011282,0,0
Q000600,cheap portable monitor,B0011729,0,0
Q000600,cheap portable monitor,B0018660,0,0
Q000600,cheap portable monitor,B0008891,0,0
Q000600,cheap portable monitor,B0010135,0,0
Q000600,cheap portable monitor,B0010143,0,0
Q000600,cheap portable monitor,B0001726,0,0
Q000600,cheap portable monitor,B0004265,0,0
Q000600,cheap portable monitor,B0015319,0,0
Q000600,cheap portable monitor,B0002430,1,1
Q000600,cheap portable monitor,B0011553,0,0
Q000600,cheap portable monitor,B0009736,0,0
Q000600,cheap portable monitor,B0018322,0,0
Q000600,cheap portable monitor,B0001210,0,0
Q000600,cheap portable monitor,B0019906,0,0
Q000600,cheap portable monitor,B0017931,0,0
Q000600,cheap portable monitor,B0001667,0,0
Q000600,cheap portable monitor,B0012114,0,0
Q000600,cheap portable monitor,B0013507,0,0
Q000600,cheap portable monitor,B0002772,0,0
Q000600,cheap portable monitor,B0011106,0,0
Q000600,cheap portable monitor,B0002784,0,0
Q000600,cheap portable monitor,B0019028,0,0
Q000600,cheap portable monitor,B0005352,0,0
Q000600,cheap portable monitor,B0006804,0,0
Q000600,cheap portable monitor,B0003951,0,0
Q000600,cheap portable monitor,B0008587,0,0
Q000600,cheap portable monitor,B0009896,0,0
Q000600,cheap portable monitor,B0007423,0,0
Q000600,cheap portable monitor,B0013950,2,1
Q000600,cheap portable monitor,B0016087,0,0
Q000600,cheap portable monitor,B0004656,0,0
Q000601,professional portable monitor,B0007204,0,0
Q000601,professional portable monitor,B0002136,0,0
Q000601,professional portable monitor,B0014544,0,0
Q000601,professional portable monitor,B0007815,1,1
Q000601,professional portable monitor,B0005915,0,0
Q000601,professional portable monitor,B0014351,0,0
Q000601,professional portable monitor,B0009698,0,0
Q000601,professional portable monitor,B0010229,0,0
Q000601,professional portable monitor,B0014396,0,0
Q000601,professional portable monitor,B0002765,0,0
Q000601,professional portable monitor,B0018984,0,0
Q000601,professional portable monitor,B0008860,0,0
Q000601,professional portable monitor,B0011644,0,0
Q000601,professional portable monitor,B0013695,0,0
Q000601,professional portable monitor,B0005191,0,0
Q000601,professional portable monitor,B0018648,0,0
Q000601,professional portable monitor,B0016612,0,0
Q000601,professional portable monitor,B0015096,0,0
Q000601,professional portable monitor,B0014115,0,0
Q000601,professional portable monitor,B0007187,0,0
Q000601,professional portable monitor,B0014297,2,1
